Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
4404356,Ravenger.,España,He/Him,Artistas solistas,Ravenger.,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,237798,644
9527178,Korashe,España,,,LYRA,"Pop, Electronic, Hip-Hop/Rap",Developing,Growth,526,4074,0.129111,,10,745370,157
312623,Meko,España,,,"Black Royalty Music, Black Royalty Music Inc., Meko",Hip-Hop/Rap,Developing,Growth,4854,44255,0.109683,,24,74464,662
846508,SH!N,España,,,Unknown Association,"Hip-Hop/Rap, Electronic, Holiday",Developing,Growth,,,,,,45544,1528
483570,David Herrero,España,,,"Stereo Productions, FREQ-CTRL","House, Latin Dance, Electronic, Latin",Developing,Steady,7711,37195,0.207313,,25,602266,5943
19961,Ana Laan,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Singer/Songwriter",Developing,Steady,3584,7905,0.453384,,11,153756,1240
161705,Nora Norman,España,,,Unknown Association,"R&B/Soul, Hip-Hop/Rap, Alternative",Developing,Steady,4284,824,5.199029,,6,80074,636
4485712,Tavi Gallart,España,,,Unknown Association,"Pop, Alternative, Soundtracks",,,,,,,,44100,586
1787297,Morreo,España,They/Them,Grupo,Las Amigas,"Latin Pop, Alternative, Indie Pop, Latin",Developing,Steady,4262,14697,0.289991,,20,132371,2134
4872371,Bizza,España,He/Him,,"Muse, Moan","Electronic, Rock, Dance",Developing,Growth,,,,,,273103,1390
3447700,Ártico,España,They/Them,Grupo,Unknown Association,"Pop, Rock, Alternative",Developing,Steady,,,,,,2012,12
9460887,Krivex,España,,,La V,"Hip-Hop/Rap, Dance, Alternative",Developing,Steady,,,,,,217602,159
167832,Saray Vargas,España,,,Unknown Association,"Flamenco, Latin",Developing,Steady,760,6627,0.114682,,14,74119,777
443579,Xcese,España,,Artistas solistas,D´Straperlo Inc.,"Latin Hip-Hop/Rap, Latin",Developing,Steady,11915,26460,0.450302,,30,240755,2842
405096,Mi Capitán,España,They/Them,Grupo,Panda Artist,"Latin Pop, Latin Rock, Latin",Developing,Growth,7155,9473,0.755305,,14,343986,1437
4505837,Willy H,España,,,Zartist Music,"Latin Hip-Hop/Rap, Latin Dance, Latin Pop, Latin",Developing,Steady,2702,42449,0.063653,,27,322921,6174
583047,María de la Colina,España,,,Adriático Records,"Flamenco, Christian, Latin Folk, Latin",Developing,Steady,13242,76851,0.172307,,34,131731,1772
4104501,Carta Blanca,España,They/Them,Artistas solistas,Unknown Association,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Growth,662,10894,0.060767,,14,116327,148
3443799,Joder Juan,España,They/Them,Grupo,Futuras Licenciadas,"Pop, Rock, Alternative",Developing,Steady,1006,5075,0.198227,,11,51788,406
835971,Rubio de Pruna,España,,,Ophion Distribution,"Flamenco, Latin Hip-Hop/Rap, Latin",Developing,Steady,,,,,,153432,2091
1098014,Maken Row,España,He/Him,Artistas solistas,Blanco y Negro Music,"Latin Hip-Hop/Rap, Latin Dance, Blues, Latin",Developing,Steady,527,20198,0.026092,,25,474553,3104
1450859,Rotten Amairu,España,,,Unknown Association,"Rock, Alternative",,,,,,,,104058,6011
837990,ambeats,España,He/Him,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Alternative, New Age",Developing,Growth,2602,35895,0.072489,,33,414375,8093
426082,Alex Kentucky,España,,,Unknown Association,"Dance, Electronic, House",Developing,Steady,5806,30490,0.190423,,25,1869815,7283
3311206,Mekar,España,,,Mekar,"Hip-Hop/Rap, Dance, Electronic",Developing,Steady,,,,,,39674,1067
346697,Stereoman,España,He/Him,Artistas solistas,Cuartito Records,"Reggae, Hip-Hop/Rap, Alternative",Developing,Steady,2482,37778,0.0657,,24,113068,3979
406373,Funzo,España,,,Funzo,"Hip-Hop/Rap, Pop, R&B/Soul",Developing,Explosive Growth,816,483,1.689441,,2,11801,92
10691025,Netherworld,España,,,DJs at Work,Dance,Developing,Growth,784,74313,0.01055,,30,2489,33
192484,Gelu,España,,,Unknown Association,"Latin Pop, Oldies, Jazz, Latin",Developing,Growth,3366,9048,0.372016,,,188720,675
302879,Ars Amandi,España,They/Them,Grupo,Pies Compañía Discográfica,"Metal, Rock, Singer/Songwriter",Developing,Steady,11797,16089,0.733234,,23,74829,905
10235724,La Piojera,España,,,BeatClap,Rock,Developing,Steady,639,6845,0.093353,,12,118275,214
500852,The Excitements,España,,,Unknown Association,"R&B/Soul, Funk, Pop",Developing,Growth,6737,9709,0.693892,,16,109188,1230
9017547,Mara Merino,España,,,Unknown Association,R&B/Soul,Developing,Growth,,,,,,3998,6
3833347,The Birra's Terror,España,,,BeatClap,"Rock, Alternative, Punk",Developing,Steady,1582,1875,0.843733,,13,133015,301
7619074,Bby Demon,España,,,Key Mob,"Hip-Hop/Rap, Dance, Alternative",Developing,Growth,,,,,,80361,430
4232056,Milton Slicee,España,,,Unknown Association,Hip-Hop/Rap,Developing,Steady,,,,,,46156,586
3642545,Bianca Mui,España,,,"2023 BoltMusic, WMG (Warner Music Spain), BoltMusic","Latin Pop, Latin Dance, Latin Hip-Hop/Rap, Latin",Developing,Growth,4468,25669,0.174062,,24,206287,3679
6655427,Dellachaouen,España,,,DELLACHAOUEN,"Latin Hip-Hop/Rap, Latin",Developing,Steady,2914,20245,0.143937,,23,460979,2321
880299,Johnny Beethoven,España,,,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Steady,,,,,,177884,1937
9604321,El Estampio,España,,,Unknown Association,Dance,,,,,,,,44695,207
1492244,Monaly,España,He/Him,Artistas solistas,Sweet Flavor Records,"Hip-Hop/Rap, R&B/Soul, Alternative",Developing,Steady,1664,2194,0.758432,,7,26364,858
339322,Usura,España,,,Unknown Association,"House, Dance, Pop",Developing,Growth,720,73,9.863014,,0,408226,858
10041584,Juan Medina,España,,,Satélite K,"Latin Pop, Jazz, Flamenco, Latin",Developing,Steady,2355,7582,0.310604,,13,71704,173
1333998,Hovik Keuchkerian,España,,,Unknown Association,"Rock, Spoken Word, Hip-Hop/Rap",Developing,Steady,2218,1041,2.130644,,4,36420,139
4071114,Calagher,España,,,Calagherpooh,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,522,47693,0.010945,,27,82853,2089
1113246,DJ Parriba,España,,,Unknown Association,"Hip-Hop/Rap, Pop, Rock",,,,,,,,128982,1885
1020774,Hermoti,España,,,Distrokid,"Pop, Comedy, Rock",Developing,Growth,4487,61944,0.072436,,28,97404,2429
4331940,Birantyler23,España,,,Distrokid,"Hip-Hop/Rap, R&B/Soul, Afrobeat",Developing,Growth,,,,,,202873,4037
3973415,Richi Bling,España,,,UMG (Virgin Music),"Hip-Hop/Rap, Alternative, Dance",Developing,Growth,8846,8625,1.025623,,18,66612,1701
156859,Antoñita Moreno,España,,,Belter,"Latin Pop, Flamenco, Latin",Developing,Growth,5145,13140,0.391553,,18,73279,645
333247,Francisco de Peñalosa,España,He/Him,Artistas solistas,Pan Classics,"Classical, Choral",Developing,Steady,385,5177,0.074367,,11,88101,436
112865,PBSR,España,He/Him,Artistas solistas,REFLECTIONS,"Electronic, Dance, Alternative",Developing,Steady,1944,42831,0.045388,,24,392518,3895
144182,"Real Orquesta Sinfónica de Sevilla, Spanish Folklore",España,,,Unknown Association,"Latin Classical, Latin",Developing,Growth,,,,,0,781393,2013
3898920,Shyderek,España,,,Distrokid,"R&B/Soul, Hip-Hop/Rap, Afrobeat",Developing,Growth,,,,,,202577,4026
762970,Dafresito,España,,,199X,"Rock, Hip-Hop/Rap, Punk",Developing,Growth,6810,43359,0.157061,,29,381913,5062
10449376,DAWII,España,,,Unknown Association,"Hip-Hop/Rap, Pop, Flamenco",,,,,,,,422396,854
923739,Milo,España,,,Unknown Association,Others,Developing,Decline,,,,,,118,6
412674,Os Resentidos,España,They/Them,Grupo,Unknown Association,"Latin Pop, Latin Rock, Alternative, Latin",Developing,Growth,5504,26811,0.205289,,20,354036,2484
330966,Código Neurótico,España,,,Unknown Association,"Punk, Latin Rock, Alternative, Latin",Developing,Growth,6025,2614,2.304897,,11,18143,732
21948,Santiago Lara,España,They/Them,Grupo,Producciones Santiago Lara,"Flamenco, Latin",Developing,Steady,2619,9390,0.278914,,15,141454,693
1035459,Yibril Rue,España,,,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Growth,667,8387,0.079528,,15,74646,2015
92586,Standstill,España,,,Unknown Association,"Rock, Pop, Alternative",Developing,Growth,22074,20010,1.103148,,26,236346,2264
7234429,Gewi Mandango,España,,,Distrokid,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,,826,26
232519,Pirat's Sound Sistema,España,,Artistas solistas,Propaganda Pel Fet!,"Reggae, Pop, Electronic",Developing,Growth,20830,14386,1.447935,,25,268371,4075
5943679,The Tires,España,,,Unknown Association,"Rock, Alternative, Indie Rock",Developing,Steady,,,,,,699,4
10004003,Joselu Manteca,España,,,"Little Bubble Agency, Joselu Manteca","Singer/Songwriter, Latin Pop, Jazz, Latin",Developing,Steady,,,,,,130299,137
3899761,Parejovu,España,He/Him,Artistas solistas,2023 BoltMusic,"Latin Hip-Hop/Rap, Latin",Developing,Steady,,,,,,94468,28
116304,Aqeel,España,,,Unknown Association,"Dance, Hip-Hop/Rap, Electronic",Developing,Growth,295,657,0.449011,,19,398941,2609
475274,Joan Rovira,España,,,Satélite K,"Pop, Rock, Vocal",Developing,Growth,6185,12744,0.485326,,23,138286,1024
129864,Disidencia,España,,,Unknown Association,"Latin Rock, Punk, Alternative, Latin",Developing,Growth,23726,18680,1.270128,,25,195715,1691
399848,Zoo,España,,,Unknown Association,"Pop, Electronic, Rock",Developing,Growth,578,220,2.627273,,2,66292,1054
8608501,ten,España,She/Her,Artistas solistas,PrayBoys2021 ™,"Hip-Hop/Rap, Dance, Pop",Developing,Steady,872,2424,0.359736,,9,234746,856
21573,Pablo Puyol,España,,,Unknown Association,"Pop, Rock, Alternative",Developing,Growth,790,64091,0.012326,,26,212276,1344
1526448,Agon Beats,España,He/Him,Artistas solistas,"Fvckda6 Records, 9 Records","Hip-Hop/Rap, Pop, Alternative",Developing,Growth,532,42496,0.012519,,27,276447,6193
5411079,Tocando Techo,España,They/Them,Grupo,BeatClap,"Pop, Rock",Developing,Steady,955,10199,0.093637,,15,107856,184
828796,Lil Moss,España,,,Lil Moss,"Latin Hip-Hop/Rap, Latin, Trap",Developing,Steady,15524,7272,2.134763,,16,190343,3558
4449506,mariagrep,España,,,Raso Estudio,"R&B/Soul, Dance, Alternative",Developing,Growth,1409,9891,0.142453,,12,174236,1170
89427,Sonsonete,España,,,Unknown Association,"Flamenco, Latin",Developing,Explosive Growth,36418,43677,0.833803,,29,201373,2995
1121743,AyoLion,España,,,AyoLion,"Hip-Hop/Rap, Reggae, R&B/Soul",Developing,Steady,,,,,,40077,1239
4848525,SuperGloo,España,,,fernxndezz44,"Hip-Hop/Rap, Dance, Rock",Developing,Decline,5953,34147,0.174334,,28,79075,4308
3532496,tommy 3 balas,España,,,tommy 3 balas,"Indie Pop, Hip-Hop/Rap, Pop",Developing,Steady,749,2848,0.262992,,8,52720,888
889768,Gato Ventura,España,They/Them,Grupo,BeatClap,"Pop, Rock, Alternative",Developing,Steady,2560,10830,0.23638,,19,228709,982
1572789,Yugular,España,,,"Yugular, Motmo.pro, Mauka Musikagintza","Punk, Rock, Alternative",Developing,Growth,3150,3983,0.790861,,15,123880,809
7291396,Gharama,España,,,Acqustic,Pop,Developing,Steady,510,3266,0.156154,,8,25696,490
372420,Supremme de Luxe,España,,,"Supremme de Luxe, Atresmúsica, Highkey Music","Musicals, Pop, Electronic",Developing,Steady,6946,11960,0.580769,,21,99048,1752
1565449,Emilia y Pablo,España,They/Them,Grupo,Madame Vodevil,"Latin Folk, Alternative, Singer/Songwriter, Latin",Developing,Growth,2489,7814,0.318531,,13,170916,417
124486,Panzer,España,,,SME (Sony Music Entertainment),"Metal, Hip-Hop/Rap, Pop",Developing,Growth,5990,7733,0.774602,,17,298633,703
3941825,TAWA,España,,,TAWA,"Hip-Hop/Rap, Electronic, Alternative",Developing,Steady,643,4042,0.15908,,10,243719,468
6325756,Volvoreta,España,They/Them,Artistas solistas,UMG (Universal Music Spain),"Hard Rock, Latin Rock, Latin",Developing,Steady,1247,7899,0.157868,,14,131418,101
7773193,Suzio Tarik,España,,,Unknown Association,"Dance, Pop, Electronic",Developing,Growth,,,,,,61341,239
3986833,Samanta Yubero Lahoz,España,He/Him,Artistas solistas,Samanta Yubero Lahoz,"Classical, New Age",Developing,Explosive Growth,423,19803,0.02136,,24,498485,692
9440491,ash diz,España,,,ash diz,"Latin Classical, Latin Pop, Electronic, Latin",Developing,Steady,,,,,,46490,228
246692,Pepe Benavente,España,He/Him,Artistas solistas,"Estudios Multitrack, Lanzadera Music","Latin Pop, Flamenco, Latin",Developing,Steady,6660,47509,0.140184,,28,330691,3382
10181550,Cumpleaños Un Martes,España,,,Tres y Pico Records,"Pop, Rock, Alternative",Developing,Steady,,,,,,19625,60
601700,AC3,España,,,Unknown Association,"R&B/Soul, Latin Hip-Hop/Rap, Latin",Developing,Steady,1950,39289,0.049632,,35,331343,5909
806183,Gema 4,España,They/Them,Grupo,Unknown Association,"Jazz, Singer/Songwriter, Latin",Developing,Growth,3542,1161,3.050818,,13,543930,452
3676719,Fidel Castillo,España,,,Unknown Association,Electronic,Developing,Steady,241,41948,0.005745,,24,214262,2872
4025886,Dailos MB,España,He/Him,Artistas solistas,"TROPICANARIAN RECORDS, Tropicanarian Records","Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Steady,1819,13628,0.133475,,25,116477,1333
4078788,Grd,España,He/Him,Artistas solistas,Grd,"Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Growth,,,,,,10504,64
8914274,Q2,España,,,Q2,"Reggae, Dance, Pop",Developing,Growth,2876,38923,0.073889,,32,52679,2384
799457,Comando 9mm,España,,,Unknown Association,"Latin Rock, Punk, Alternative, Latin",Developing,Steady,4347,9281,0.468376,,17,134357,1308
4364098,Tony R,España,,,Unknown Association,Others,,,,,,,,73081,166
647188,Loreto Sesma,España,She/Her,Artistas solistas,Loreto Sesma,"Pop, Alternative, Singer/Songwriter",Developing,Growth,34496,39014,0.884195,,26,144864,903
3936999,Sweetedv,España,,,Unknown Association,"Hip-Hop/Rap, Pop, Alternative",,,,,,,,3707,141
306459,Tres Caidas de Triana,España,,,Tres Caidas de Triana,"Christian, Classical, Pop",Developing,Growth,31522,41378,0.761806,,35,233524,2247
3650761,valverdina,España,They/Them,Grupo,ternura,"Latin Pop, Latin Dance, Electronic, Latin",Developing,Growth,5841,15580,0.374904,,22,1376671,3406
5320928,Izev,España,,,Distrokid,"Hip-Hop/Rap, Pop, Dance",Developing,Growth,,,,,,263020,6
10085194,Eric Lowe,España,,,Unknown Association,"R&B/Soul, Hip-Hop/Rap",,,,,,,,1403,124
9346877,Jlee,España,,,Unknown Association,"Dance, Hip-Hop/Rap, Pop",,,,,,,,216950,64
3476265,Uzii Gaang,España,,,UziiGaangz,"Latin Hip-Hop/Rap, Alternative, Latin",Developing,Steady,5338,9165,0.582433,,31,432637,11506
718288,Ricky Hombre Libre,España,,Artistas solistas,Ricky Hombre Libre,Hip-Hop/Rap,Developing,Growth,20070,46945,0.427522,,31,196399,2483
1542183,Así Canta Jerez,España,,Grupo,PERIKIN MUSIC,"Holiday, Flamenco, Folk",Developing,Steady,12972,31723,0.408915,,25,120842,2098
9021398,Vicente Calderón,España,,,"Subterfuge Records, ByX","Pop, Rock, Alternative",Developing,Growth,672,3254,0.206515,,8,24049,130
267331,Rafa Serna,España,,,Unknown Association,"Christian, Latin Pop, Latin Classical, Latin",Developing,Growth,2553,54907,0.046497,,25,168780,2718
1403222,Uve Sad,España,He/Him,Artistas solistas,"Uve Sad, Music Bus Records","Latin Hip-Hop/Rap, Latin Pop, Alternative, Latin",Developing,Growth,34877,39163,0.89056,,32,279380,4900
9026168,d.dramático,España,,,"jjajaj,no, idk","Pop, Hip-Hop/Rap, Alternative",Developing,Growth,,,,,,43600,29
7978999,MILIKI,España,,,Unknown Association,Others,,,1220,40646,0.030015,,26,,
3484102,Sara Sambola,España,,Artistas solistas,Unknown Association,"Jazz, Electronic, Flamenco",Developing,Steady,,,,,,116764,106
394147,The Limboos,España,They/Them,Grupo,Emerge,"R&B/Soul, Rock",Developing,Steady,9995,21836,0.45773,,26,129560,1949
6700223,Adrián González,España,He/Him,Artistas solistas,Roster Music,"Latin Pop, Latin Hip-Hop/Rap, Latin Folk, Latin",Developing,Decline,595,12384,0.048046,,16,85605,684
4214711,CLARAGUILAR,España,She/Her,Artistas solistas,Lapsus,"Soundtracks, Electronic, Dance",Developing,Growth,1388,12275,0.113075,,16,400944,203
1386028,Brigade Loco,España,,,Brigade Loco,"Punk, Rock, Alternative",Developing,Growth,12707,37076,0.342728,,33,189470,4880
8473448,Víctor Oller,España,,,Unknown Association,"Jazz, Alternative, Indie Pop",,,,,,,,84055,102
525768,Sergi Albert,España,,,Disney Music Group,Soundtracks,,,,,,,,181838,522
4542485,Alandalusbeat,España,,,Unknown Association,"Latin Hip-Hop/Rap, Flamenco, Latin",Developing,Steady,315,6562,0.048004,,11,96538,596
4077053,Marina Sabadell,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Dance",Developing,Growth,241,89,2.707865,,13,137868,823
457122,Abram,España,They/Them,Grupo,Deep Recordings,Hip-Hop/Rap,Developing,Steady,26554,23568,1.126697,,27,298786,2077
7561979,Juanjo de Nayeli,España,,,Solera Flamenca Records,Flamenco,Developing,Growth,,,,,,115392,36
885694,Cris Hernández,España,,,"Cris Hernández, CRIS HERNÁNDEZ","Latin Pop, Latin Hip-Hop/Rap, Latin",Developing,Growth,,,,,,57227,721
102455,Mikel Laboa,España,,,Unknown Association,"Singer/Songwriter, Rock, Pop",Developing,Growth,27595,40359,0.683738,,29,114602,3675
352914,Tea For Duo,España,,,Unknown Association,"Pop, Singer/Songwriter",Developing,Growth,,,,,,5660,33
183619,Tarna,España,,,Unknown Association,"Hip-Hop/Rap, Singer/Songwriter, Folk",Developing,Steady,734,25,29.36,,0,273712,3505
472570,Hugo Salazar,España,,,Fods Records,"Latin Pop, Latin",Developing,Steady,20388,17748,1.148749,,20,308542,1803
5163737,YetBaby,España,,,Quokka Music Label,"Easy Listening, Hip-Hop/Rap",Developing,Decline,644,12614,0.051054,,16,356304,1549
1362969,Erik Cruz,España,,,Erik Cruz,"Soundtracks, Pop, Rock",Developing,Steady,,,,,,271307,690
210614,Nelou,España,,,Unknown Association,"Latin Pop, Latin",Developing,Steady,602,599,1.005008,,1,46504,197
158091,Distorsión,España,,,Gaua Records,"Punk, Latin Rock, Alternative, Latin",Developing,Steady,7354,6720,1.094345,,18,36458,1033
10779177,SITUS,España,,,Micasarecords,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,77665,57
753476,Sara Soto,España,She/Her,Artistas solistas,Juli & cia,"Flamenco, Latin Hip-Hop/Rap, Alternative Rap, Latin",Developing,Steady,,,,,,101103,266
672638,Lucas Ruiz de Ribayaz,España,He/Him,Artistas solistas,"1700 Classics, Lauda","Classical, Instrumental",Developing,Growth,,,,,,77843,692
334651,Juan Manuel Canizares,España,,,Unknown Association,"Flamenco, Classical, Pop",Developing,Growth,2365,38673,0.061154,,23,110724,1232
10463047,renoir gafe,España,,,Distrokid,"Alternative, Indie Rock",Developing,Steady,,,,,,21036,59
700113,Los Zambo,España,,,Unknown Association,Flamenco,,,3083,14997,0.205574,,17,60019,792
3822392,DENEK,España,He/Him,Artistas solistas,La Cantera,Hip-Hop/Rap,Developing,Growth,588,41219,0.014265,,33,128337,3938
7609724,Juanma Rodriguez,España,,,Unknown Association,"Latin Hip-Hop/Rap, Flamenco, Latin",,,,,,,,49239,69
9631468,ALBYNA,España,,,BUILDER MUSIC,"Hip-Hop/Rap, Dance, House",Developing,Steady,,,,,,22022,33
7996813,Juanjillo Son De Calle,España,,,Juanjillo Son de Calle,"Pop, Flamenco",Developing,Growth,,,,,,12837,15
10190328,dimelokako,España,,,LA NUEVA RECORDS,"Pop, Alternative",Developing,Steady,,,,,,19398,21
5367983,Cableados,España,They/Them,Grupo,Unknown Association,Rock,Developing,Steady,892,10889,0.081918,,15,177982,357
325252,Da Souza,España,,,Bankrobber,"Pop, Rock, Alternative",Developing,Steady,6293,15074,0.417474,,22,169959,2858
247129,La Trueke,España,,,Unknown Association,Latin,Developing,Decline,809,198,4.085859,,1,6025,100
361979,MR. GONG,España,,,Unknown Association,"Dance, Pop, Easy Listening",Developing,Growth,,,,,,7930,51
1679589,Fábrica de Canciones,España,,,Unknown Association,"Singer/Songwriter, Pop",,,,,,,,27313,13
6936611,Korpe,España,,,"Korpe / DDB Music, Distrokid",Hip-Hop/Rap,Developing,Growth,8705,44300,0.196501,,33,92384,3499
8898079,Juli,España,,,Juli,"Hip-Hop/Rap, Pop, R&B/Soul",Developing,Growth,224,38,5.894737,,0,4788,322
3791680,Loli De Melchor,España,,,Unknown Association,"Latin Pop, Latin",,,,,,,,5430,25
8887674,Rimoneta,España,,,Roy Zakai,"Jazz, Latin",Developing,Steady,,,,,,118640,134
9439642,NAVN,España,,,Los Decanos,"Pop, Hip-Hop/Rap, Electronic",Developing,Steady,,,,,,89467,956
497848,El Hombre Gancho,España,,,Unknown Association,"Latin Pop, Latin Rock, Latin",Developing,Growth,3057,4981,0.613732,,15,27469,417
855929,Martin Meléndez,España,He/Him,Grupo,Unknown Association,"Jazz, Flamenco, Singer/Songwriter",Developing,Growth,,,,,,116862,87
317251,Pepe Pinto,España,,,Death Is Not the End,"Flamenco, Latin",Developing,Growth,13274,8466,1.567919,,24,46942,825
3524824,Tiburona,España,,,Montgri,"Rock, Pop, Alternative",Developing,Steady,4033,8532,0.472691,,17,98427,1125
4155772,Pablo Marín,España,They/Them,Grupo,"Pablo Marín & Diego López / Fiesta Music, Pablo Marín / Fiesta Music","Flamenco, Latin",Developing,Steady,626,15617,0.040085,,19,99977,442
96407,Marazu,España,He/Him,Artistas solistas,Distrokid,"Latin Pop, Latin Rock, Latin",Developing,Growth,4340,87015,0.049876,,29,364813,2316
3715828,Kalos,España,He/Him,Artistas solistas,Kalos,"Hip-Hop/Rap, Reggae, Instrumental",Developing,Growth,2689,17295,0.155478,,24,101977,770
56214,Lester,España,He/Him,Artistas solistas,Level Company,"House, Latin Dance, Latin Hip-Hop/Rap, Latin",Developing,Growth,1393,36168,0.038515,,23,274190,1012
7817067,Lil Kiss,España,,,Unknown Association,"Hip-Hop/Rap, New Age",,,,,,,,123,14
317002,La Susi,España,,,SusiMalika,"Flamenco, Latin",Developing,Growth,19523,19136,1.020224,,21,112660,2308
228957,Audience,España,,,Unknown Association,"Rock, Classical, Pop",Developing,Growth,3623,6424,0.563979,,14,162999,1044
3897495,G Cappo,España,,,MLVT,"Hip-Hop/Rap, Alternative",Developing,Steady,,,,,,5582,19
4004458,Anaelei,España,She/Her,Artistas solistas,Anaelei,"Pop, Dance, Hip-Hop/Rap",Developing,Steady,696,1109,0.627592,,4,47842,169
1588906,Argibtzz,España,,,Argibtzz,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,53759,96
4533237,MvP,España,He/Him,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Steady,45,5362,0.008392,,0,72940,71
9362109,Paco la Class,España,,,Unknown Association,Hip-Hop/Rap,,,,,,,,113,3
134028,Troup Band,España,,,2022 Send Music,"Latin Pop, Latin",Developing,Growth,,,,,,472850,2080
702487,Arreglos,España,,,Unknown Association,"Christian, Latin",,,,,,,,21581,30
892581,Vin2000,España,,,Unknown Association,"Hip-Hop/Rap, Dance, Pop",Developing,Growth,,,,,,26166,825
703460,Jesús Campos Galvez,España,,,Unknown Association,Christian,,,,,,,,13560,10
317213,Modelo de Respuesta Polar,España,,,Unknown Association,"Latin Rock, Latin Pop, Alternative, Latin",Developing,Steady,8081,2752,2.93641,,10,97689,927
637174,Maik Santa Morte,España,They/Them,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Growth,415,7537,0.055062,,11,98763,236
1503102,Calentón,España,They/Them,Grupo,BeatClap,Rock,Developing,Steady,1207,6055,0.199339,,16,119246,261
286994,Juan Serrano,España,,,Unknown Association,"Flamenco, Latin Dance, Jazz, Latin",Developing,Growth,3593,59621,0.060264,,27,171865,2080
510968,Leize,España,They/Them,Grupo,"Maldito Records, S.L.","Alternative, Hard Rock, Rock",Developing,Steady,11170,17096,0.653369,,23,140308,866
1114561,Cocinando Skills,España,,,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Growth,3431,11164,0.307327,,17,26704,711
3860168,Jony Diaz,España,,Artistas solistas,"Alpha Music bajo licencia de Pep’s Music Group S.L., Jony Díaz","Flamenco, Latin",Developing,Steady,645,12971,0.049726,,16,86376,373
3613934,Alberdi,España,He/Him,Artistas solistas,Music Bus Records,"Latin Rock, R&B/Soul, Latin Pop, Latin",Developing,Steady,2057,41540,0.049519,,29,98690,3552
6670964,Andre Keith,España,,,Unknown Association,"Hip-Hop/Rap, Pop, K-Pop",,,,,,,,8819,10
259627,Salmarina,España,,,Adriático Records,"Flamenco, Latin",Developing,Growth,5994,84715,0.070755,,35,96663,1400
59669,Kareem Raihani,España,,,WMG (Warner Music Group),"Electronic, Dance, House",Developing,Growth,6113,36991,0.165256,,25,282622,3137
7468929,Jimgoon,España,,,Unknown Association,Hip-Hop/Rap,,,,,,,,8536,8
508660,Demaro Small,España,,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap, Electronic",Developing,Steady,,,,,,348114,2752
51986,Sense Sal,España,,,Unknown Association,"Pop, Dance, Alternative",Developing,Steady,6646,17146,0.387612,,19,202775,2022
9687843,Vecinos,España,,,Mont Ventoux,"Indie Rock, Pop, Alternative",Developing,Growth,591,1230,0.480488,,6,32900,250
8426834,Utah,España,They/Them,,Prisma Music,"Latin Classical, Latin Dance, House, Latin",Developing,Growth,434,14999,0.028935,,20,154721,217
203242,Manitas De Plata,España,,,Unknown Association,"Flamenco, Latin Pop, Latin, New Age",Developing,Growth,12001,22620,0.530548,,23,73956,1042
4364097,Tony Toba,España,,,Golden Music,Latin,Developing,Growth,,,,,,80922,490
9078280,Selvajes,España,,,Selvajes,Rock,Developing,Growth,,,,,,156815,83
43609,Fuckop Family,España,They/Them,Grupo,BeatClap,"Metal, Rock, Alternative",Developing,Steady,9641,13217,0.729439,,18,157380,606
554516,Kojon Prieto y los Huajolotes,España,,,Unknown Association,"Latin Rock, Punk, Alternative, Latin",Developing,Growth,7263,14097,0.515216,,22,138831,1791
293576,La Niña de los Peines,España,She/Her,Artistas solistas,Death Is Not the End,"Flamenco, Latin",Developing,Growth,10791,8731,1.235941,,24,117641,1207
502972,Carlos Gallardo,España,,,Unknown Association,"Latin Dance, Electronic, House, Latin",Developing,Growth,2415,13618,0.177339,,17,198777,1438
833116,Suzio 13,España,,,Unknown Association,"Punk, Alternative",Developing,Growth,1973,307,6.42671,,1,62708,1491
3863401,Nch6xx,España,,,Distrokid,"Hip-Hop/Rap, R&B/Soul, Alternative",Developing,Growth,1015,37759,0.026881,,26,133476,4845
66259,Gato Pérez,España,,,Unknown Association,"Latin Pop, Singer/Songwriter, Latin",Developing,Growth,9583,25768,0.371895,,22,132512,1572
1626763,Maluks,España,,,Propaganda Pel Fet!,"Reggae, Electronic, Rock",Developing,Steady,4557,9225,0.493984,,21,133546,2116
