Chartmetric ID,Artista,País,Pronombres,Solista/Grupo,Etiquetas Asociadas,Géneros,Etapa de la carrera,Momentum Reciente,Seguidores en Spotify,Oyentes mensuales en Spotify,Tasa de conversión en Spotify,Alcance Spotify / Relación Seguidores,Popularidad en Spotify,Alcance de playlists en Spotify,Conteo de las playlists en Spotify
1100576,Jennifer Rubio,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,118,6,19.666667,,0,8,7
8344352,B Almar,España,She/Her,Artistas solistas,Unknown Association,Others,,,40,6,6.666667,,0,128,4
7817602,Sunia Sevilla,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Decline,43,6,7.166667,,0,61,2
4745244,Susana,España,She/Her,Artistas solistas,Unknown Association,Dance,Developing,Steady,1549,6,258.166667,,0,,
3981070,Amparo Gee,España,She/Her,Artistas solistas,Amparo Gee,Rock,Developing,Steady,45,6,7.5,,0,2021,7
4174258,Laura Valentine,España,She/Her,Artistas solistas,Laura Valentine,Pop,Developing,Steady,47,5,9.4,,0,944,5
4875997,Victoria Ash,España,She/Her,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Decline,40,5,8,,0,,
810163,Tortie,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Steady,34,5,6.8,,0,24,4
3674441,Blasfemmeous,España,She/Her,Artistas solistas,Mood Of The Era,"Electronic, Ambient",Developing,Decline,42,5,8.4,,0,44,1
4179111,Nina Aranda,España,She/Her,Artistas solistas,Distrokid,"Hip-Hop/Rap, Alternative, Singer/Songwriter",Developing,Steady,183,5,36.6,,0,210,5
6051589,Silvia Menéndez,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,39,5,7.8,,0,666,1
6105619,RIAM,España,She/Her,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap, Pop",Developing,Decline,33,5,6.6,,0,4683,4
7561751,Laheme,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,10,5,2,,0,,
7718541,Rocío Miló,España,She/Her,Artistas solistas,Unknown Association,"Pop, Flamenco, Singer/Songwriter",Developing,Steady,50,5,10,,0,76,1
5752827,Kvrina,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,43,5,8.6,,0,,
8323695,Jan The Juniper,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,39,5,7.8,,0,2,1
5416225,Hormiga TheAnt,España,She/Her,Artistas solistas,Unknown Association,"Rock, Alternative, Punk",Developing,Steady,43,4,10.75,,0,1548,14
5816931,Sofia Elsa,España,She/Her,Artistas solistas,Sofia Elsa,"Pop, Singer/Songwriter",Developing,Steady,51,4,12.75,,0,142,2
9683736,Skarlit,España,She/Her,,Unknown Association,"Dance, House",,,26,4,6.5,,0,546,7
10446196,LOLÄ,España,She/Her,,Deep Records,Others,Developing,Decline,2279,4,569.75,,0,18,2
1116573,South Friday,España,She/Her,Artistas solistas,Unknown Association,"Reggae, Pop, Dancehall",Developing,Steady,35,4,8.75,,0,18,2
6169158,Medusa Thompson,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Growth,55,4,13.75,,0,1283,6
7503574,Tecia McKenna,España,She/Her,,Unknown Association,Others,Developing,Decline,44,4,11,,0,,
3571131,Raúl Gaztambide,España,She/Her,Artistas solistas,Raúl Gaztambide,"Rock, Alternative, Easy Listening",Developing,Growth,407,4,101.75,,0,4114,6
4483903,Akenna,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,37,4,9.25,,0,,
5897416,Zoe,España,She/Her,Artistas solistas,Zoe Cimino,"Hip-Hop/Rap, Dance, Rock",Developing,Steady,62,3,20.666667,,0,335,24
7709114,Massiel Mancebo,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,40,3,13.333333,,0,15,1
5842252,Tonio y los Plutonios,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative",Developing,Growth,40,3,13.333333,,0,103,2
6749244,Hot People,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,44,3,14.666667,,0,1,1
4370234,Rainha J,España,She/Her,Artistas solistas,Rainha J,"Pop, Dance, Hip-Hop/Rap",Developing,Decline,781,2,390.5,,0,2433,3
5587578,Ana Miralles,España,She/Her,Artistas solistas,"KickerArtists, Kickerartists","Latin Pop, Latin Dance, Electronic, Latin",Developing,Decline,50,2,25,,0,591,7
1564323,Aleysa,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, R&B/Soul, Pop",Developing,Steady,266,2,133,,0,330,7
7834979,Laura Martín,España,She/Her,Artistas solistas,Unknown Association,Others,,,12,2,6,,0,,
4469487,Ige,España,She/Her,Artistas solistas,Ocean Distribution FZCO,"Country, Pop, Instrumental",Developing,Growth,48,2,24,,0,9,2
5483938,Láridi,España,She/Her,Artistas solistas,Unknown Association,"Pop, Vocal",Developing,Decline,44,2,22,,0,99,1
1333135,Holly Zell,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Growth,484,2,242,,0,33,4
3996236,Lucie B,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,14,2,7,,0,17,1
4173276,AMiJAZZi,España,She/Her,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Decline,48,1,48,,0,0,1
5784142,An-Marí,España,She/Her,Grupo,Unknown Association,Blues,Developing,Steady,34,1,34,,0,,
3741645,Annie Balmori,España,She/Her,Artistas solistas,Unknown Association,"Dance, House, Singer/Songwriter",Developing,Steady,37,1,37,,0,1,1
4190801,AMINA F,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,40,1,40,,0,172,3
4994227,Ines Belayouni,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, Soundtracks",Developing,Steady,173,1,173,,0,64696,4
3855311,Ixsuz,España,She/Her,Artistas solistas,Unknown Association,"Rock, R&B/Soul, Hip-Hop/Rap",Developing,Steady,3352,1,3352,,0,44,1
1702590,Emily Spirit,España,She/Her,Artistas solistas,Unknown Association,Rock,Developing,Steady,38,1,38,,0,,
4863027,Janae Reign,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,37,1,37,,0,626,2
6825413,Uno Más,España,She/Her,Artistas solistas,Unknown Association,"Folk, Singer/Songwriter",Developing,Decline,116,1,116,,0,109,2
1006662,Rubio,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter",Mid-Level,Explosive Growth,,,,,,12389,24
3586966,Adelina Fominykh,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin",Mid-Level,Growth,,,,,,266,12
5010225,Elisa Gold,España,She/Her,Artistas solistas,Elisa Gold,"Latin Hip-Hop/Rap, Latin Pop, Latin",Developing,Growth,,,,,,707249,674
4939547,Ms. Niki,España,She/Her,Artistas solistas,Unknown Association,"Children's Music, Holiday",Developing,Steady,,,,,,407270,141
3414398,Bren,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Reggae, Flamenco, Latin",Developing,Steady,,,,,,1500085,9664
1092600,dani,España,She/Her,Artistas solistas,El Volcán Música,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,,619343,9771
3457391,Fms Esp,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Growth,,,,,0,8162,16
9075024,sús,España,She/Her,,Raso Estudio,"Singer/Songwriter, Alternative, Indie Pop",Developing,Growth,,,,,,415365,226
1679577,ELBA,España,She/Her,Artistas solistas,Une plume une voix une guitare,"Indie Pop, Pop, Electronic",Developing,Growth,,,,,,34689,100
753476,Sara Soto,España,She/Her,Artistas solistas,Juli & cia,"Flamenco, Latin Hip-Hop/Rap, Alternative Rap, Latin",Developing,Steady,,,,,,101007,266
7804682,La Empoderá,España,She/Her,Artistas solistas,Altafidelidad,"Latin Pop, Flamenco, Latin",Developing,Steady,,,,,,15354,9
1304649,Laura Lopez,España,She/Her,Artistas solistas,Unknown Association,"Dance, R&B/Soul, Pop",Developing,Growth,,,,,,75050,30
4258445,Amitav,España,She/Her,,Unknown Association,"Dance, Electronic, Trance",Developing,Growth,,,,,,2385684,2597
4198010,Constancia Boardman,España,She/Her,Artistas solistas,Constancia Boardman,"Dance, R&B/Soul, Pop",Developing,Steady,,,,,,10650,5
449495,Emma McCallion,España,She/Her,Artistas solistas,Unknown Association,"Dance, Techno",Developing,Steady,,,,,,15220,84
8327296,Carmen Belda,España,She/Her,Artistas solistas,Florecilla Records,"Classical, Pop, Singer/Songwriter",Developing,Growth,,,,,,111629,76
923224,AIAMA,España,She/Her,Artistas solistas,"AIAMA Eta Aneguria, EMK","Hip-Hop/Rap, Dance, Electronic",Developing,Steady,,,,,,373231,595
4866687,Spinnheli,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Latin",Developing,Decline,,,,,,105199,1874
6360889,Desiré Paredes,España,She/Her,Artistas solistas,Unknown Association,"Pop, Flamenco, Singer/Songwriter",Developing,Growth,,,,,,1856,116
549372,Neva,España,She/Her,Artistas solistas,"Neva, UMG (Universal Music Spain)","Hip-Hop/Rap, Pop, Rock",Developing,Steady,,,,,,42322,388
272936,Virginia Labuat,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin Rock, Latin",Developing,Growth,,,,,0,108021,680
7064378,Alberto Funes,España,She/Her,Artistas solistas,"Siroco producciones, Siroco","Flamenco, Children's Music, Pop",Developing,Growth,,,,,,396,18
3411317,Iza Bastet,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Growth,,,,,,126322,735
4538531,Salome Limon,España,She/Her,Artistas solistas,TIERRA Records,"Alternative, Flamenco, Orchestral",Developing,Growth,,,,,,46,5
8358882,VALOMA,España,She/Her,,Unknown Association,Dance,,,,,,,,130544,1609
753628,ZoZo,España,She/Her,Artistas solistas,Unknown Association,"Dance, Pop, Electronic",Developing,Steady,,,,,,6839,220
910091,FOOZOOL,España,She/Her,Artistas solistas,Unknown Association,"Electronic, Dance, Alternative",,,,,,,,2934,26
5937085,Adri Vinchira,España,She/Her,Grupo,Capibara Music,Hip-Hop/Rap,Developing,Growth,,,,,,569326,210
1578635,Luan Mei,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Singer/Songwriter",Developing,Growth,,,,,,493314,243
737473,Eun Sun Kim,España,She/Her,Artistas solistas,Unknown Association,"Classical, Opera",Developing,Steady,,,,,,707848,50
3483777,StanLei,España,She/Her,Artistas solistas,Unknown Association,"Pop, Electronic, Alternative",Developing,Decline,,,,,,161948,964
707355,Tara Blaise,España,She/Her,Artistas solistas,Unknown Association,"Pop, Singer/Songwriter, Rock",Developing,Growth,,,,,,4136,25
3845684,Olga Basanta,España,She/Her,Artistas solistas,AM Entertainment,"Latin Pop, Indie Pop, Latin",Developing,Growth,,,,,,3244,13
4622246,Jaqui Lin,España,She/Her,Artistas solistas,La Cupula Music,"Pop, Alternative, Soundtracks",Developing,Growth,,,,,,3064,143
301909,Maria Zemantauski,España,She/Her,Artistas solistas,Unknown Association,"Classical, Holiday",Developing,Growth,,,,,,1873,19
1570848,Karen Gallinger,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Blues, Vocal",Developing,Steady,,,,,,6720,16
5682475,Cera,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance, House",Developing,Decline,,,,,,21143,1119
602459,Dennis Uko,España,She/Her,Artistas solistas,Distrokid,"Latin Dance, House, Latin Pop, Latin",Developing,Growth,,,,,,6927,23
1014242,AnyRiad,España,She/Her,Artistas solistas,FEEL HIT,"Dance, Pop, Electronic",Developing,Steady,,,,,,88794,949
10475238,Eva Cabanes,España,She/Her,,Unknown Association,Rock,Developing,Steady,,,,,,240,28
889749,LUADSANT,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Pop, Alternative",Developing,Steady,,,,,1,4068,80
421511,Dayan Soul,España,She/Her,Artistas solistas,Unknown Association,"Dance, Hip-Hop/Rap",Developing,Steady,,,,,,6737,190
600149,Leyre,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Latin",Developing,Growth,,,,,,1546,81
4363389,Aileen,España,She/Her,Artistas solistas,MackLife Records,"Latin Pop, Latin Hip-Hop/Rap, Holiday, Latin",Developing,Steady,,,,,,428965,119
313856,Priscila Due,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Electronic, House",Developing,Growth,,,,,,28634,164
3668759,LORRAINNE,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",,,,,,,,108666,396
9894810,Naomi Aguilera,España,She/Her,,Woodies Art,Others,Developing,Growth,,,,,,52134,21
4388243,Diva Brown,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, Alternative Rap, Latin",Developing,Steady,,,,,,133,12
117949,Anamor,España,She/Her,Artistas solistas,Unknown Association,"Latin Pop, Latin Dance, Latin Rock, Latin",Developing,Growth,,,,,,1739,59
1714467,Terrorists of Romance,España,She/Her,Artistas solistas,Unknown Association,"Pop, Alternative, Rock",Developing,Growth,,,,,,474379,200
10091773,LALA,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,,
1288796,Constanza Lechner,España,She/Her,Artistas solistas,Unknown Association,"Classical, Children's Music",Developing,Growth,,,,,,7396,52
4264441,Andrea Gore,España,She/Her,,Monsters of Core,"Dance, Electronic",Developing,Growth,,,,,,5809,84
6230320,Ángelo Néstore,España,She/Her,Artistas solistas,La Cupula Music,"Hip-Hop/Rap, Pop, Electronic",Developing,Steady,,,,,,138,17
4842927,Ann Trash,España,She/Her,Artistas solistas,Unknown Association,"Reggae, Hip-Hop/Rap, Alternative",Developing,Steady,,,,,,27232,363
3970600,Veronica Largiu,España,She/Her,Artistas solistas,Louca Music Records,"Latin Pop, R&B/Soul, Electronic, Latin",Developing,Growth,,,,,,592172,258
3626198,Sonia Nawri,España,She/Her,Artistas solistas,Sonia Nawri,"Pop, Electronic, Rock",Developing,Growth,,,,,,19648,45
4088006,AMF,España,She/Her,Artistas solistas,AMF,"Latin Hip-Hop/Rap, Alternative, Singer/Songwriter, Latin",Developing,Growth,,,,,,45767,68
1073183,Vacío,España,She/Her,Artistas solistas,Unknown Association,"Hard Rock, Rock, Electronic",Developing,Growth,,,,,,158004,162
3627362,Noëlle Vanyi,España,She/Her,Artistas solistas,Unknown Association,"Pop, Dance",Developing,Steady,,,,,,6,5
3508277,Renee Asteria,España,She/Her,Artistas solistas,Unknown Association,"Rock, Reggae, Pop",Developing,Decline,,,,,,53,6
7810468,Sarah Spain,España,She/Her,Artistas solistas,Unknown Association,Spoken Word,,,,,,,,17675,7
3494155,Fátima Rü,España,She/Her,Artistas solistas,Youkali Music,Flamenco,Developing,Growth,,,,,,706,13
3747422,Deborah Medrez,España,She/Her,Grupo,Unknown Association,"Latin Pop, Electronic, Singer/Songwriter, Latin",Developing,Steady,,,,,0,10545,43
450854,Aciz,España,She/Her,Artistas solistas,Innercia,"R&B/Soul, Hip-Hop/Rap, Electronic",Developing,Growth,,,,,,3514,45
4226965,Carol Lamor,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop, Rock",Developing,Growth,,,,,,,
6376568,Au Rora,España,She/Her,Grupo,La Cupula Music,Others,Developing,Steady,,,,,,2986,27
4160122,Rocío Ramírez,España,She/Her,Artistas solistas,Mediterráneo Music Latino,"Flamenco, Latin",Developing,Steady,,,,,,6550,157
407447,La Negra,España,She/Her,Artistas solistas,Unknown Association,"Rock, Pop",Developing,Growth,,,,,0,4819,79
1441244,Sara Martín,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, House",Developing,Decline,,,,,,2211,43
4355399,Zanah,España,She/Her,Artistas solistas,Z Records,"Afrobeat, Latin",Developing,Growth,,,,,,7963,184
8621199,Cindy Morrow,España,She/Her,,Unknown Association,"Electronic, Instrumental",Developing,Growth,,,,,,40,4
3641262,Clacowsky,España,She/Her,Artistas solistas,Unknown Association,"Pop, Rock, Alternative",Developing,Decline,,,,,,9913,37
3644652,Ana Molina,España,She/Her,Artistas solistas,Unknown Association,Singer/Songwriter,Developing,Steady,,,,,,432,12
4735191,Emily Jo,España,She/Her,Artistas solistas,Emily Jo,"Pop, Rock, Alternative",Developing,Steady,,,,,,1158,6
4303887,Ana Valero,España,She/Her,Artistas solistas,Unknown Association,Classical,,,,,,,,,
7473247,Waldo Don,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
5241922,EME the one,España,She/Her,Artistas solistas,Beatinvaders,"R&B/Soul, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,49,7
5243902,Demila Mack,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Steady,,,,,,,
5247155,Beca Laud,España,She/Her,Artistas solistas,Beca Laud,"Pop, Rock",Developing,Steady,,,,,,221,4
7509914,Patricia Tauroni,España,She/Her,Artistas solistas,Unknown Association,Alternative,Developing,Steady,,,,,,4431,6
7510356,Lila Adamaki,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,,
6327294,Valeria Feigan,España,She/Her,Artistas solistas,Unknown Association,Others,Developing,Steady,,,,,,3,3
6336055,JOANNY VICKY,España,She/Her,Artistas solistas,Unknown Association,Alternative,Developing,Steady,,,,,,1,1
7517244,Angy MM,España,She/Her,Artistas solistas,Ganas de mas,"Dance, Hip-Hop/Rap, Pop",Developing,Steady,,,,,,17,3
7523344,Ainere Ju,España,She/Her,Artistas solistas,La Cupula Music,Others,Developing,Steady,,,,,,110,3
7537758,Cris Langa,España,She/Her,Artistas solistas,Unknown Association,"Singer/Songwriter, Pop, Rock",Developing,Steady,,,,,,302,5
7217996,Irene Azuaga,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Alternative, Indie Rock",Developing,Decline,,,,,,719,6
5049112,MCSerDeLuz,España,She/Her,Grupo,MCSerDeLuz,"Hip-Hop/Rap, Electronic",Developing,Steady,,,,,,,
6110888,Lucía Gago,España,She/Her,Artistas solistas,LUCIAGAGO,"Pop, Singer/Songwriter",Developing,Decline,,,,,,1760,10
7264202,Diego MuMo,España,She/Her,Artistas solistas,Distrokid,Pop,Developing,Growth,,,,,,21,3
1418748,Kennedia,España,She/Her,Artistas solistas,Unknown Association,"Dance, Electronic, Techno",Developing,Steady,,,,,,30397,238
4241145,Alicia Breton Ferrer,España,She/Her,Artistas solistas,Unknown Association,"Hip-Hop/Rap, Electronic, Alternative",Developing,Steady,,,,,,15029,155
4246445,Carmen Luna,España,She/Her,Artistas solistas,Unknown Association,"Latin Hip-Hop/Rap, R&B/Soul, Latin Pop, Latin",Developing,Steady,,,,,,3369,88
1371836,AriA,España,She/Her,Artistas solistas,Unknown Association,"R&B/Soul, Pop",Developing,Steady,,,,,,430,3
3510383,Josephine,España,She/Her,Artistas solistas,iMusician  Josephine Blau,"Electronic, Dance, House",Developing,Steady,,,,,,1173,19
4160100,Mar Fayos,España,She/Her,Artistas solistas,Unknown Association,"Jazz, Pop, Funk",Developing,Steady,,,,,,4380,51
4164866,Amanda Bay,España,She/Her,Artistas solistas,Unknown Association,Pop,Developing,Decline,,,,,,1793,4
3516685,Marisa Martínez Esparza,España,She/Her,Artistas solistas,Unknown Association,Others,,,,,,,,37,5
4172645,Sara Márquez,España,She/Her,Artistas solistas,"Sara Márquez GarcÃ­a, Sara Márquez","Pop, Rock, Alternative",Developing,Steady,,,,,,5,3
4174819,JuulB,España,She/Her,Artistas solistas,Unknown Association,Hip-Hop/Rap,Developing,Steady,,,,,,13,1
4177239,GALA,España,She/Her,Artistas solistas,Unknown Association,R&B/Soul,,,,,,,,,
3536249,VANESSA GARDE,España,She/Her,Artistas solistas,La Cupula Music,"Soundtracks, Musicals, Instrumental",Developing,Growth,,,,,,5037,23
1635167,Bel Galiacho,España,She/Her,Artistas solistas,Unknown Association,"Country, Pop",Developing,Decline,,,,,,19,5
1653932,Mar Flores,España,She/Her,Artistas solistas,Tutu,"Electronic, Dance, Techno",Developing,Growth,,,,,,8322,15
